region,year,month,latitude,longitude,temperature,precipitation,radiation,soil_moisture,u_wind,v_wind,evaporation,wind_speed,month_sin,month_cos,dryness_proxy,saturation_vapor_pressure,temperature_climatology,temperature_anomaly,precipitation_climatology,precipitation_anomaly,radiation_climatology,radiation_anomaly,soil_moisture_climatology,soil_moisture_anomaly,evaporation_climatology,evaporation_anomaly
Sahara,2013,11,27.2875,18.5143,26.162,10.238,225.006,0.0378,1.578,-0.294,8.218,1.6051541982002853,-0.5000000000000004,0.8660254037844384,21.97753252807848,3.3937650465230065,25.96797575757576,0.1940242424242377,4.993939393939394,5.244060606060605,241.6501878787879,-16.644187878787903,0.0390978787878787,-0.0012978787878787,8.423033333333334,-0.2050333333333345
Sahara,2013,12,27.2875,18.5143,23.858,4.105,220.872,0.02,3.565,0.028,8.219,3.565109956228559,-2.4492935982947064e-16,1.0,53.80558981593427,2.9585794954753366,23.063457575757575,0.7945424242424259,3.790845454545454,0.3141545454545458,235.7545424242424,-14.882542424242388,0.0385048484848484,-0.0185048484848484,8.359787878787879,-0.1407878787878793
Sahara,2014,1,27.2875,18.5143,23.053,2.089,248.63,0.0357,4.136,-0.205,8.29,4.141077275299267,0.4999999999999999,0.8660254037844387,119.01861224575764,2.8184563387782093,22.036112121212124,1.0168878787878768,2.7670666666666666,-0.6780666666666666,241.33867575757577,7.291324242424224,0.0370833333333333,-0.0013833333333333,8.168227272727272,0.1217727272727273
Sahara,2014,2,27.2875,18.5143,23.367,4.282,253.563,0.0409,3.181,0.382,9.435,3.2038547095647147,0.8660254037844386,0.5000000000000001,59.2160067220909,2.8724081865802433,23.04431818181818,0.3226818181818203,2.086672727272727,2.195327272727273,257.26787272727273,-3.7048727272727433,0.0319433333333333,0.0089566666666666,8.45847878787879,0.9765212121212112
Sahara,2014,3,27.2875,18.5143,23.01,0.0,265.178,0.02,2.686,1.249,7.882,2.962194625611221,1.0,6.123233995736766e-17,265178000.0,2.811137336158986,26.02251212121212,-3.012512121212118,2.7304333333333335,-2.7304333333333335,279.2511909090909,-14.073190909090895,0.0305215151515151,-0.0105215151515151,9.146321212121212,-1.264321212121212
Sahara,2014,4,27.2875,18.5143,30.297,7.357,315.777,0.0272,5.124,0.592,9.566,5.158084915935371,0.8660254037844387,-0.4999999999999998,42.92197323338681,4.315884326816051,29.9354,0.3615999999999992,3.709684848484848,3.647315151515152,302.50481818181817,13.27218181818182,0.0280024242424242,-0.0008024242424242,10.014351515151514,-0.4483515151515131
Sahara,2014,5,27.2875,18.5143,33.108,0.0,310.09,0.02,4.464,2.221,8.95,4.985994083430104,0.4999999999999999,-0.8660254037844387,310090000.0,5.060700143354633,33.894881818181815,-0.7868818181818185,5.279354545454545,-5.279354545454545,318.86365757575754,-8.773657575757568,0.0267845454545454,-0.0067845454545454,10.576378787878788,-1.6263787878787888
Sahara,2014,6,27.2875,18.5143,37.517,2.838,329.747,0.02,1.303,1.428,9.814,1.9331303629088237,1.2246467991473532e-16,-1.0,116.1898815398585,6.453681829889425,37.00472424242424,0.5122757575757646,7.269512121212121,-4.431512121212121,325.04783333333336,4.699166666666656,0.028610909090909,-0.008610909090909,11.116530303030302,-1.3025303030303022
Sahara,2014,7,27.2875,18.5143,37.199,4.185,312.428,0.0281,3.273,0.829,11.16,3.3763545429945596,-0.4999999999999998,-0.8660254037844388,74.65422349958817,6.343148198138229,37.99142121212121,-0.7924212121212122,8.762227272727273,-4.577227272727273,318.93314848484846,-6.505148484848462,0.0305445454545454,-0.0024445454545454,11.060578787878788,0.0994212121212125
Sahara,2014,8,27.2875,18.5143,38.909,7.629,287.731,0.0446,3.102,1.615,11.2,3.497231619438438,-0.8660254037844384,-0.5000000000000004,37.71542302851972,6.957387647426423,36.77276060606061,2.136239393939391,9.14620909090909,-1.5172090909090912,302.90773030303035,-15.176730303030354,0.0342775757575757,0.0103224242424242,10.74948787878788,0.4505121212121192
Sahara,2014,9,27.2875,18.5143,33.803,9.859,299.51,0.0557,3.583,0.66,11.944,3.643279978261347,-1.0,-1.8369701987210294e-16,30.379345736956516,5.2611915185330895,33.96899696969697,-0.1659969696969696,8.351918181818181,1.5070818181818186,279.8800212121212,19.62997878787877,0.0375187878787878,0.0181812121212121,10.14149393939394,1.8025060606060617
Sahara,2014,10,27.2875,18.5143,28.732,8.332,257.241,0.0442,2.5,-1.09,6.462,2.7272880302600973,-0.8660254037844386,0.5000000000000001,30.8738561121152,3.944055896622874,30.021606060606057,-1.289606060606058,7.280542424242425,1.051457575757576,257.6076121212121,-0.3666121212121425,0.0387439393939393,0.0054560606060606,9.25229696969697,-2.7902969696969695
Sahara,2014,11,27.2875,18.5143,24.324,3.165,238.097,0.0565,4.827,-0.462,9.388,4.849058980874537,-0.5000000000000004,0.8660254037844384,75.22809629444035,3.0424408567893546,25.96797575757576,-1.6439757575757596,4.993939393939394,-1.828939393939394,241.6501878787879,-3.553187878787895,0.0390978787878787,0.0174021212121212,8.423033333333334,0.9649666666666654
Sahara,2014,12,27.2875,18.5143,22.461,1.863,236.853,0.0416,3.093,1.564,6.77,3.46594070924475,-2.4492935982947064e-16,1.0,127.13519745829446,2.719140162879219,23.063457575757575,-0.6024575757575761,3.790845454545454,-1.9278454545454544,235.7545424242424,1.0984575757576067,0.0385048484848484,0.0030951515151515,8.359787878787879,-1.5897878787878792
Sahara,2015,1,27.2875,18.5143,22.01,11.927,243.26,0.0636,3.61,1.081,8.548,3.7683764408561946,0.4999999999999999,0.8660254037844387,20.395739046219585,2.6455431393604085,22.036112121212124,-0.0261121212121224,2.7670666666666666,9.159933333333331,241.33867575757577,1.9213242424242196,0.0370833333333333,0.0265166666666666,8.168227272727272,0.3797727272727282
Sahara,2015,2,27.2875,18.5143,22.816,0.0,261.803,0.02,4.299,1.585,9.037,4.581880181759449,0.8660254037844386,0.5000000000000001,261803000.0,2.778322612605179,23.04431818181818,-0.2283181818181816,2.086672727272727,-2.086672727272727,257.26787272727273,4.535127272727266,0.0319433333333333,-0.0119433333333333,8.45847878787879,0.5785212121212115
Sahara,2015,3,27.2875,18.5143,25.571,3.352,276.913,0.039,1.302,0.164,6.134,1.3122880781291888,1.0,6.123233995736766e-17,82.61125220428038,3.2771306120980217,26.02251212121212,-0.4515121212121187,2.7304333333333335,0.6215666666666664,279.2511909090909,-2.3381909090908835,0.0305215151515151,0.0084784848484848,9.146321212121212,-3.0123212121212113
Sahara,2015,4,27.2875,18.5143,27.757,8.455,311.452,0.0232,1.697,-2.465,8.913,2.992663362291188,0.8660254037844387,-0.4999999999999998,36.83642379226213,3.726776842299527,29.9354,-2.1784,3.709684848484848,4.745315151515152,302.50481818181817,8.947181818181832,0.0280024242424242,-0.0048024242424242,10.014351515151514,-1.1013515151515136
Sahara,2015,5,27.2875,18.5143,37.631,6.74,313.375,0.0321,1.627,0.203,10.475,1.639615198758538,0.4999999999999999,-0.8660254037844387,46.49480022332341,6.493711183076671,33.894881818181815,3.736118181818185,5.279354545454545,1.460645454545455,318.86365757575754,-5.488657575757543,0.0267845454545454,0.0053154545454545,10.576378787878788,-0.1013787878787884
Sahara,2015,6,27.2875,18.5143,36.799,10.163,328.446,0.0362,2.674,1.398,12.941,3.017396228538771,1.2246467991473532e-16,-1.0,32.3178163615255,6.206443241297858,37.00472424242424,-0.2057242424242389,7.269512121212121,2.8934878787878793,325.04783333333336,3.3981666666666683,0.028610909090909,0.0075890909090909,11.116530303030302,1.8244696969696983
Sahara,2015,7,27.2875,18.5143,36.545,4.913,332.329,0.02,5.185,0.057,13.139,5.185313298152773,-0.4999999999999998,-0.8660254037844388,67.64277068130049,6.120966804089618,37.99142121212121,-1.4464212121212086,8.762227272727273,-3.8492272727272727,318.93314848484846,13.395851515151548,0.0305445454545454,-0.0105445454545454,11.060578787878788,2.078421212121212
Sahara,2015,8,27.2875,18.5143,37.125,10.033,318.147,0.0278,2.371,0.051,11.061,2.371548439311329,-0.8660254037844384,-0.5000000000000004,31.710053651943227,6.317662982908863,36.77276060606061,0.3522393939393922,9.14620909090909,0.8867909090909087,302.90773030303035,15.239269696969645,0.0342775757575757,-0.0064775757575757,10.74948787878788,0.3115121212121199
Sahara,2015,9,27.2875,18.5143,31.651,11.014,274.612,0.0531,0.627,-0.287,7.094,0.6895636301314042,-1.0,-1.8369701987210294e-16,24.9329921070463,4.661802792345773,33.96899696969697,-2.317996969696967,8.351918181818181,2.662081818181818,279.8800212121212,-5.268021212121198,0.0375187878787878,0.0155812121212121,10.14149393939394,-3.047493939393939
Sahara,2015,10,27.2875,18.5143,28.761,7.991,255.708,0.0383,3.309,0.703,7.805,3.3828523467630096,-0.8660254037844386,0.5000000000000001,31.99949543242455,3.950683869101325,30.021606060606057,-1.260606060606058,7.280542424242425,0.7104575757575748,257.6076121212121,-1.8996121212121295,0.0387439393939393,-0.0004439393939393,9.25229696969697,-1.4472969696969695
Sahara,2015,11,27.2875,18.5143,27.06,7.651,244.879,0.0481,3.856,2.535,9.047,4.614646356981215,-0.5000000000000004,0.8660254037844384,32.00613880458256,3.577909554459219,25.96797575757576,1.0920242424242377,4.993939393939394,2.6570606060606057,241.6501878787879,3.228812121212087,0.0390978787878787,0.0090021212121212,8.423033333333334,0.6239666666666661
Sahara,2015,12,27.2875,18.5143,22.611,0.0,224.677,0.0226,2.433,0.429,7.76,2.4705323313002805,-2.4492935982947064e-16,1.0,224677000.0,2.7440111464268218,23.063457575757575,-0.4524575757575739,3.790845454545454,-3.790845454545454,235.7545424242424,-11.07754242424241,0.0385048484848484,-0.0159048484848484,8.359787878787879,-0.599787878787879
Sahara,2016,1,27.2875,18.5143,22.077,0.0,250.031,0.0374,3.308,-0.153,8.892,3.3115363503968966,0.4999999999999999,0.8660254037844387,250031000.00000003,2.6563653449212214,22.036112121212124,0.0408878787878776,2.7670666666666666,-2.7670666666666666,241.33867575757577,8.692324242424235,0.0370833333333333,0.0003166666666666,8.168227272727272,0.7237727272727277
Sahara,2016,2,27.2875,18.5143,23.354,0.0,256.82,0.0313,2.42,0.69,6.417,2.516445906432324,0.8660254037844386,0.5000000000000001,256820000.0,2.870156754356456,23.04431818181818,0.3096818181818186,2.086672727272727,-2.086672727272727,257.26787272727273,-0.4478727272727383,0.0319433333333333,-0.0006433333333333,8.45847878787879,-2.0414787878787894
Sahara,2016,3,27.2875,18.5143,28.004,6.528,277.475,0.0379,0.608,-0.656,8.28,0.8944271909999159,1.0,6.123233995736766e-17,42.50535500837087,3.7808108113497103,26.02251212121212,1.9814878787878811,2.7304333333333335,3.797566666666666,279.2511909090909,-1.7761909090908716,0.0305215151515151,0.0073784848484848,9.146321212121212,-0.8663212121212123
Sahara,2016,4,27.2875,18.5143,28.392,5.858,322.473,0.02,2.495,0.735,11.608,2.601009419437,0.8660254037844387,-0.4999999999999998,55.04830060629898,3.867067359661243,29.9354,-1.543400000000002,3.709684848484848,2.1483151515151513,302.50481818181817,19.968181818181847,0.0280024242424242,-0.0080024242424242,10.014351515151514,1.5936484848484866
